Concurso,Motor,Jogos,Total de acertos,Media de acertos por jogo,Melhor acerto,Melhor jogo,Resultado real,Jogos com 2 acertos,Taxa 2 acertos (%),Jogos com 3 acertos,Taxa 3 acertos (%),Jogos com 4 acertos,Taxa 4 acertos (%),Jogos com 5 acertos,Taxa 5 acertos (%),Jogos com 6 acertos,Taxa 6 acertos (%)
2228,Aleatorio,100,57,0.57,2,10 - 11 - 23 - 27 - 39 - 52,09 - 19 - 23 - 32 - 39 - 45,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2228,Motor Elite 7,100,62,0.62,3,19 - 23 - 27 - 30 - 32 - 52,09 - 19 - 23 - 32 - 39 - 45,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2228,Motor Elite 8,100,60,0.6,3,09 - 19 - 22 - 32 - 46 - 51,09 - 19 - 23 - 32 - 39 - 45,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2229,Aleatorio,100,55,0.55,3,11 - 27 - 38 - 41 - 46 - 58,06 - 11 - 29 - 40 - 41 - 58,5,5.0,2,2.0,0,0.0,0,0.0,0,0.0
2229,Motor Elite 7,100,65,0.65,2,09 - 29 - 30 - 32 - 41 - 52,06 - 11 - 29 - 40 - 41 - 58,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2229,Motor Elite 8,100,58,0.58,3,08 - 29 - 38 - 40 - 41 - 53,06 - 11 - 29 - 40 - 41 - 58,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2230,Aleatorio,100,55,0.55,2,07 - 16 - 26 - 27 - 28 - 40,07 - 17 - 26 - 39 - 56 - 60,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2230,Motor Elite 7,100,29,0.29,2,06 - 09 - 17 - 30 - 44 - 56,07 - 17 - 26 - 39 - 56 - 60,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2230,Motor Elite 8,100,59,0.59,3,07 - 08 - 19 - 39 - 50 - 56,07 - 17 - 26 - 39 - 56 - 60,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2231,Aleatorio,100,56,0.56,2,13 - 17 - 23 - 37 - 44 - 57,04 - 13 - 25 - 40 - 53 - 57,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2231,Motor Elite 7,100,64,0.64,3,10 - 13 - 16 - 25 - 32 - 57,04 - 13 - 25 - 40 - 53 - 57,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2231,Motor Elite 8,100,57,0.57,2,09 - 13 - 14 - 30 - 50 - 57,04 - 13 - 25 - 40 - 53 - 57,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2232,Aleatorio,100,65,0.65,2,02 - 25 - 26 - 31 - 38 - 44,07 - 08 - 31 - 34 - 38 - 47,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2232,Motor Elite 7,100,54,0.54,3,07 - 08 - 23 - 38 - 40 - 43,07 - 08 - 31 - 34 - 38 - 47,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2232,Motor Elite 8,100,62,0.62,3,07 - 13 - 34 - 40 - 47 - 54,07 - 08 - 31 - 34 - 38 - 47,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2233,Aleatorio,100,52,0.52,2,02 - 06 - 31 - 42 - 45 - 48,04 - 06 - 32 - 35 - 41 - 45,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2233,Motor Elite 7,100,74,0.74,4,04 - 29 - 32 - 33 - 35 - 45,04 - 06 - 32 - 35 - 41 - 45,9,9.0,4,4.0,1,1.0,0,0.0,0,0.0
2233,Motor Elite 8,100,56,0.56,2,06 - 15 - 24 - 32 - 37 - 47,04 - 06 - 32 - 35 - 41 - 45,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2234,Aleatorio,100,52,0.52,2,21 - 29 - 32 - 41 - 43 - 60,04 - 21 - 27 - 29 - 42 - 47,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2234,Motor Elite 7,100,80,0.8,3,10 - 21 - 27 - 33 - 42 - 58,04 - 21 - 27 - 29 - 42 - 47,13,13.0,3,3.0,0,0.0,0,0.0,0,0.0
2234,Motor Elite 8,100,58,0.58,3,04 - 28 - 29 - 37 - 42 - 59,04 - 21 - 27 - 29 - 42 - 47,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2235,Aleatorio,100,65,0.65,3,16 - 17 - 18 - 30 - 35 - 44,14 - 18 - 30 - 35 - 55 - 57,8,8.0,3,3.0,0,0.0,0,0.0,0,0.0
2235,Motor Elite 7,100,66,0.66,2,09 - 12 - 30 - 35 - 47 - 52,14 - 18 - 30 - 35 - 55 - 57,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2235,Motor Elite 8,100,62,0.62,3,09 - 13 - 14 - 30 - 50 - 57,14 - 18 - 30 - 35 - 55 - 57,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2236,Aleatorio,100,66,0.66,3,08 - 27 - 29 - 43 - 45 - 53,07 - 20 - 38 - 43 - 45 - 53,7,7.0,3,3.0,0,0.0,0,0.0,0,0.0
2236,Motor Elite 7,100,82,0.82,3,04 - 07 - 29 - 30 - 38 - 45,07 - 20 - 38 - 43 - 45 - 53,16,16.0,3,3.0,0,0.0,0,0.0,0,0.0
2236,Motor Elite 8,100,57,0.57,4,07 - 20 - 28 - 43 - 45 - 52,07 - 20 - 38 - 43 - 45 - 53,5,5.0,0,0.0,1,1.0,0,0.0,0,0.0
2237,Aleatorio,100,55,0.55,3,11 - 20 - 27 - 42 - 43 - 47,11 - 20 - 27 - 28 - 53 - 60,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2237,Motor Elite 7,100,74,0.74,4,11 - 20 - 27 - 40 - 48 - 53,11 - 20 - 27 - 28 - 53 - 60,11,11.0,1,1.0,2,2.0,0,0.0,0,0.0
2237,Motor Elite 8,100,57,0.57,3,11 - 15 - 28 - 31 - 50 - 60,11 - 20 - 27 - 28 - 53 - 60,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2238,Aleatorio,100,65,0.65,3,11 - 13 - 26 - 36 - 39 - 57,11 - 36 - 45 - 55 - 57 - 58,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2238,Motor Elite 7,100,72,0.72,3,11 - 30 - 38 - 44 - 45 - 58,11 - 36 - 45 - 55 - 57 - 58,15,15.0,1,1.0,0,0.0,0,0.0,0,0.0
2238,Motor Elite 8,100,58,0.58,3,02 - 15 - 36 - 41 - 55 - 58,11 - 36 - 45 - 55 - 57 - 58,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2239,Aleatorio,100,67,0.67,3,03 - 07 - 23 - 39 - 46 - 48,07 - 27 - 31 - 39 - 45 - 46,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2239,Motor Elite 7,100,74,0.74,3,07 - 27 - 29 - 38 - 46 - 58,07 - 27 - 31 - 39 - 45 - 46,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2239,Motor Elite 8,100,58,0.58,2,02 - 19 - 27 - 31 - 48 - 58,07 - 27 - 31 - 39 - 45 - 46,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2240,Aleatorio,100,56,0.56,3,07 - 19 - 25 - 28 - 38 - 42,07 - 09 - 10 - 19 - 25 - 58,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2240,Motor Elite 7,100,65,0.65,3,02 - 07 - 19 - 26 - 47 - 58,07 - 09 - 10 - 19 - 25 - 58,9,9.0,4,4.0,0,0.0,0,0.0,0,0.0
2240,Motor Elite 8,100,64,0.64,2,02 - 19 - 27 - 31 - 48 - 58,07 - 09 - 10 - 19 - 25 - 58,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2241,Aleatorio,100,69,0.69,3,18 - 24 - 26 - 28 - 44 - 56,01 - 13 - 18 - 26 - 40 - 56,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2241,Motor Elite 7,100,73,0.73,3,13 - 16 - 18 - 26 - 49 - 57,01 - 13 - 18 - 26 - 40 - 56,13,13.0,2,2.0,0,0.0,0,0.0,0,0.0
2241,Motor Elite 8,100,62,0.62,3,06 - 13 - 18 - 25 - 45 - 56,01 - 13 - 18 - 26 - 40 - 56,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2242,Aleatorio,100,66,0.66,3,01 - 18 - 25 - 42 - 51 - 57,05 - 09 - 18 - 24 - 25 - 42,10,10.0,3,3.0,0,0.0,0,0.0,0,0.0
2242,Motor Elite 7,100,63,0.63,3,09 - 24 - 26 - 38 - 42 - 57,05 - 09 - 18 - 24 - 25 - 42,6,6.0,3,3.0,0,0.0,0,0.0,0,0.0
2242,Motor Elite 8,100,64,0.64,4,09 - 18 - 24 - 39 - 42 - 43,05 - 09 - 18 - 24 - 25 - 42,12,12.0,1,1.0,1,1.0,0,0.0,0,0.0
2243,Aleatorio,100,48,0.48,2,03 - 13 - 14 - 29 - 33 - 38,14 - 18 - 28 - 35 - 38 - 54,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2243,Motor Elite 7,100,59,0.59,3,04 - 11 - 18 - 35 - 38 - 57,14 - 18 - 28 - 35 - 38 - 54,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2243,Motor Elite 8,100,62,0.62,3,14 - 16 - 28 - 35 - 49 - 53,14 - 18 - 28 - 35 - 38 - 54,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2244,Aleatorio,100,59,0.59,2,03 - 20 - 21 - 42 - 46 - 58,03 - 05 - 11 - 34 - 37 - 42,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2244,Motor Elite 7,100,56,0.56,3,11 - 35 - 37 - 40 - 42 - 53,03 - 05 - 11 - 34 - 37 - 42,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2244,Motor Elite 8,100,62,0.62,3,01 - 11 - 26 - 34 - 42 - 51,03 - 05 - 11 - 34 - 37 - 42,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2245,Aleatorio,100,53,0.53,2,11 - 31 - 33 - 37 - 38 - 54,11 - 14 - 15 - 18 - 33 - 34,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2245,Motor Elite 7,100,62,0.62,2,06 - 30 - 33 - 34 - 43 - 53,11 - 14 - 15 - 18 - 33 - 34,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2245,Motor Elite 8,100,66,0.66,3,09 - 15 - 22 - 33 - 34 - 54,11 - 14 - 15 - 18 - 33 - 34,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2246,Aleatorio,100,53,0.53,2,05 - 20 - 22 - 33 - 34 - 48,05 - 09 - 24 - 27 - 33 - 46,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2246,Motor Elite 7,100,59,0.59,3,05 - 09 - 24 - 26 - 40 - 55,05 - 09 - 24 - 27 - 33 - 46,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2246,Motor Elite 8,100,63,0.63,2,05 - 18 - 23 - 46 - 48 - 55,05 - 09 - 24 - 27 - 33 - 46,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2247,Aleatorio,100,64,0.64,3,14 - 42 - 48 - 50 - 53 - 57,01 - 42 - 44 - 47 - 48 - 53,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2247,Motor Elite 7,100,75,0.75,3,01 - 27 - 32 - 42 - 44 - 57,01 - 42 - 44 - 47 - 48 - 53,15,15.0,1,1.0,0,0.0,0,0.0,0,0.0
2247,Motor Elite 8,100,62,0.62,3,01 - 14 - 29 - 33 - 42 - 44,01 - 42 - 44 - 47 - 48 - 53,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2248,Aleatorio,100,64,0.64,2,02 - 15 - 16 - 27 - 32 - 42,09 - 15 - 20 - 29 - 30 - 42,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2248,Motor Elite 7,100,58,0.58,3,02 - 29 - 30 - 42 - 49 - 58,09 - 15 - 20 - 29 - 30 - 42,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2248,Motor Elite 8,100,63,0.63,3,08 - 15 - 20 - 25 - 42 - 51,09 - 15 - 20 - 29 - 30 - 42,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2249,Aleatorio,100,59,0.59,2,01 - 04 - 05 - 34 - 47 - 55,04 - 09 - 31 - 47 - 49 - 53,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2249,Motor Elite 7,100,86,0.86,3,04 - 05 - 29 - 34 - 49 - 53,04 - 09 - 31 - 47 - 49 - 53,20,20.0,2,2.0,0,0.0,0,0.0,0,0.0
2249,Motor Elite 8,100,59,0.59,3,08 - 12 - 31 - 34 - 49 - 53,04 - 09 - 31 - 47 - 49 - 53,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2250,Aleatorio,100,58,0.58,2,15 - 23 - 28 - 33 - 41 - 58,27 - 33 - 39 - 52 - 57 - 58,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2250,Motor Elite 7,100,73,0.73,3,16 - 24 - 31 - 39 - 57 - 58,27 - 33 - 39 - 52 - 57 - 58,17,17.0,1,1.0,0,0.0,0,0.0,0,0.0
2250,Motor Elite 8,100,59,0.59,2,02 - 19 - 27 - 31 - 48 - 58,27 - 33 - 39 - 52 - 57 - 58,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2251,Aleatorio,100,56,0.56,3,15 - 19 - 22 - 29 - 56 - 58,05 - 15 - 22 - 26 - 54 - 58,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2251,Motor Elite 7,100,43,0.43,3,04 - 15 - 26 - 34 - 35 - 58,05 - 15 - 22 - 26 - 54 - 58,3,3.0,1,1.0,0,0.0,0,0.0,0,0.0
2251,Motor Elite 8,100,63,0.63,3,05 - 14 - 22 - 27 - 47 - 54,05 - 15 - 22 - 26 - 54 - 58,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2252,Aleatorio,100,73,0.73,3,01 - 05 - 30 - 36 - 37 - 45,01 - 17 - 30 - 37 - 46 - 50,17,17.0,1,1.0,0,0.0,0,0.0,0,0.0
2252,Motor Elite 7,100,65,0.65,3,01 - 18 - 37 - 40 - 42 - 46,01 - 17 - 30 - 37 - 46 - 50,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2252,Motor Elite 8,100,62,0.62,4,05 - 17 - 30 - 37 - 50 - 58,01 - 17 - 30 - 37 - 46 - 50,9,9.0,1,1.0,1,1.0,0,0.0,0,0.0
2253,Aleatorio,100,56,0.56,3,14 - 16 - 32 - 33 - 35 - 52,31 - 32 - 33 - 39 - 52 - 55,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2253,Motor Elite 7,100,53,0.53,2,04 - 30 - 33 - 39 - 48 - 53,31 - 32 - 33 - 39 - 52 - 55,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2253,Motor Elite 8,100,60,0.6,2,05 - 11 - 32 - 33 - 42 - 58,31 - 32 - 33 - 39 - 52 - 55,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2254,Aleatorio,100,61,0.61,3,24 - 25 - 29 - 44 - 47 - 50,04 - 09 - 24 - 44 - 47 - 56,5,5.0,3,3.0,0,0.0,0,0.0,0,0.0
2254,Motor Elite 7,100,67,0.67,3,04 - 23 - 40 - 45 - 47 - 56,04 - 09 - 24 - 44 - 47 - 56,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2254,Motor Elite 8,100,56,0.56,3,08 - 09 - 18 - 24 - 47 - 59,04 - 09 - 24 - 44 - 47 - 56,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2255,Aleatorio,100,56,0.56,2,21 - 41 - 43 - 46 - 49 - 55,15 - 20 - 39 - 41 - 49 - 57,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2255,Motor Elite 7,100,52,0.52,3,12 - 15 - 26 - 39 - 49 - 50,15 - 20 - 39 - 41 - 49 - 57,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2255,Motor Elite 8,100,58,0.58,2,08 - 15 - 20 - 25 - 42 - 51,15 - 20 - 39 - 41 - 49 - 57,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2256,Aleatorio,100,67,0.67,4,09 - 10 - 11 - 30 - 47 - 49,09 - 10 - 30 - 37 - 47 - 54,13,13.0,1,1.0,1,1.0,0,0.0,0,0.0
2256,Motor Elite 7,100,74,0.74,3,09 - 10 - 37 - 42 - 52 - 57,09 - 10 - 30 - 37 - 47 - 54,13,13.0,2,2.0,0,0.0,0,0.0,0,0.0
2256,Motor Elite 8,100,60,0.6,3,07 - 09 - 16 - 37 - 48 - 54,09 - 10 - 30 - 37 - 47 - 54,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2257,Aleatorio,100,55,0.55,3,15 - 18 - 21 - 31 - 38 - 42,18 - 21 - 30 - 31 - 34 - 51,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2257,Motor Elite 7,100,47,0.47,3,05 - 18 - 31 - 34 - 37 - 56,18 - 21 - 30 - 31 - 34 - 51,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2257,Motor Elite 8,100,60,0.6,3,11 - 18 - 30 - 31 - 49 - 54,18 - 21 - 30 - 31 - 34 - 51,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2258,Aleatorio,100,56,0.56,2,01 - 03 - 05 - 21 - 25 - 50,01 - 05 - 07 - 14 - 23 - 26,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2258,Motor Elite 7,100,61,0.61,2,01 - 07 - 30 - 40 - 42 - 57,01 - 05 - 07 - 14 - 23 - 26,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2258,Motor Elite 8,100,66,0.66,3,05 - 14 - 26 - 38 - 39 - 59,01 - 05 - 07 - 14 - 23 - 26,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2259,Aleatorio,100,70,0.7,3,13 - 27 - 35 - 37 - 56 - 58,20 - 27 - 41 - 54 - 56 - 58,9,9.0,3,3.0,0,0.0,0,0.0,0,0.0
2259,Motor Elite 7,100,69,0.69,3,20 - 27 - 38 - 43 - 45 - 54,20 - 27 - 41 - 54 - 56 - 58,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2259,Motor Elite 8,100,58,0.58,3,05 - 20 - 25 - 30 - 41 - 54,20 - 27 - 41 - 54 - 56 - 58,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2260,Aleatorio,100,55,0.55,3,32 - 34 - 37 - 47 - 49 - 53,12 - 14 - 34 - 35 - 37 - 47,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2260,Motor Elite 7,100,61,0.61,3,12 - 27 - 30 - 32 - 34 - 47,12 - 14 - 34 - 35 - 37 - 47,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2260,Motor Elite 8,100,64,0.64,3,02 - 12 - 14 - 37 - 49 - 57,12 - 14 - 34 - 35 - 37 - 47,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2261,Aleatorio,100,52,0.52,3,26 - 27 - 29 - 36 - 52 - 54,07 - 23 - 26 - 27 - 29 - 51,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2261,Motor Elite 7,100,53,0.53,2,04 - 20 - 29 - 34 - 46 - 51,07 - 23 - 26 - 27 - 29 - 51,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2261,Motor Elite 8,100,62,0.62,2,01 - 11 - 26 - 34 - 42 - 51,07 - 23 - 26 - 27 - 29 - 51,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2262,Aleatorio,100,62,0.62,3,07 - 08 - 17 - 23 - 25 - 53,07 - 08 - 14 - 23 - 30 - 46,6,6.0,4,4.0,0,0.0,0,0.0,0,0.0
2262,Motor Elite 7,100,81,0.81,3,07 - 11 - 14 - 23 - 43 - 54,07 - 08 - 14 - 23 - 30 - 46,13,13.0,3,3.0,0,0.0,0,0.0,0,0.0
2262,Motor Elite 8,100,64,0.64,2,09 - 13 - 14 - 30 - 50 - 57,07 - 08 - 14 - 23 - 30 - 46,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2263,Aleatorio,100,45,0.45,3,01 - 09 - 24 - 31 - 43 - 53,09 - 24 - 33 - 43 - 49 - 57,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2263,Motor Elite 7,100,86,0.86,3,02 - 09 - 14 - 24 - 49 - 59,09 - 24 - 33 - 43 - 49 - 57,17,17.0,3,3.0,0,0.0,0,0.0,0,0.0
2263,Motor Elite 8,100,61,0.61,3,09 - 18 - 24 - 39 - 42 - 43,09 - 24 - 33 - 43 - 49 - 57,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2264,Aleatorio,100,61,0.61,2,03 - 21 - 33 - 37 - 41 - 55,02 - 03 - 08 - 19 - 29 - 37,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2264,Motor Elite 7,100,50,0.5,2,02 - 11 - 29 - 33 - 49 - 52,02 - 03 - 08 - 19 - 29 - 37,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2264,Motor Elite 8,100,60,0.6,2,02 - 19 - 27 - 31 - 48 - 58,02 - 03 - 08 - 19 - 29 - 37,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2265,Aleatorio,100,63,0.63,3,19 - 20 - 30 - 39 - 46 - 56,14 - 20 - 23 - 39 - 46 - 50,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2265,Motor Elite 7,100,60,0.6,3,04 - 20 - 23 - 30 - 37 - 50,14 - 20 - 23 - 39 - 46 - 50,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2265,Motor Elite 8,100,61,0.61,3,03 - 06 - 23 - 39 - 50 - 54,14 - 20 - 23 - 39 - 46 - 50,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2266,Aleatorio,100,58,0.58,3,08 - 10 - 31 - 50 - 57 - 58,10 - 23 - 31 - 37 - 58 - 59,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2266,Motor Elite 7,100,70,0.7,2,10 - 12 - 23 - 41 - 53 - 56,10 - 23 - 31 - 37 - 58 - 59,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2266,Motor Elite 8,100,60,0.6,3,10 - 20 - 21 - 31 - 37 - 46,10 - 23 - 31 - 37 - 58 - 59,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2267,Aleatorio,100,52,0.52,3,12 - 20 - 38 - 48 - 49 - 55,20 - 32 - 33 - 48 - 49 - 53,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2267,Motor Elite 7,100,80,0.8,3,01 - 20 - 30 - 33 - 47 - 49,20 - 32 - 33 - 48 - 49 - 53,18,18.0,1,1.0,0,0.0,0,0.0,0,0.0
2267,Motor Elite 8,100,63,0.63,3,01 - 20 - 32 - 42 - 49 - 55,20 - 32 - 33 - 48 - 49 - 53,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2268,Aleatorio,100,50,0.5,3,04 - 06 - 13 - 23 - 39 - 43,04 - 13 - 23 - 28 - 30 - 52,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2268,Motor Elite 7,100,63,0.63,3,04 - 15 - 18 - 28 - 45 - 52,04 - 13 - 23 - 28 - 30 - 52,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2268,Motor Elite 8,100,55,0.55,2,07 - 20 - 28 - 43 - 45 - 52,04 - 13 - 23 - 28 - 30 - 52,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2269,Aleatorio,100,61,0.61,3,01 - 02 - 22 - 29 - 50 - 55,01 - 11 - 14 - 23 - 29 - 55,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2269,Motor Elite 7,100,58,0.58,2,14 - 20 - 23 - 37 - 47 - 56,01 - 11 - 14 - 23 - 29 - 55,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2269,Motor Elite 8,100,62,0.62,3,01 - 14 - 29 - 33 - 42 - 44,01 - 11 - 14 - 23 - 29 - 55,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2270,Aleatorio,100,64,0.64,3,38 - 39 - 48 - 53 - 54 - 58,14 - 16 - 38 - 39 - 41 - 48,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2270,Motor Elite 7,100,70,0.7,3,14 - 27 - 30 - 38 - 41 - 47,14 - 16 - 38 - 39 - 41 - 48,9,9.0,3,3.0,0,0.0,0,0.0,0,0.0
2270,Motor Elite 8,100,59,0.59,3,05 - 14 - 26 - 38 - 39 - 59,14 - 16 - 38 - 39 - 41 - 48,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2271,Aleatorio,100,54,0.54,2,02 - 20 - 26 - 41 - 50 - 52,06 - 10 - 27 - 28 - 41 - 52,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2271,Motor Elite 7,100,67,0.67,3,10 - 14 - 28 - 29 - 41 - 47,06 - 10 - 27 - 28 - 41 - 52,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2271,Motor Elite 8,100,56,0.56,3,06 - 16 - 27 - 31 - 51 - 52,06 - 10 - 27 - 28 - 41 - 52,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2272,Aleatorio,100,66,0.66,3,20 - 24 - 28 - 30 - 41 - 49,02 - 05 - 11 - 24 - 41 - 49,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2272,Motor Elite 7,100,54,0.54,3,05 - 11 - 26 - 41 - 44 - 53,02 - 05 - 11 - 24 - 41 - 49,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2272,Motor Elite 8,100,58,0.58,3,07 - 11 - 24 - 34 - 41 - 50,02 - 05 - 11 - 24 - 41 - 49,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2273,Aleatorio,100,70,0.7,4,04 - 15 - 16 - 20 - 29 - 58,15 - 16 - 20 - 38 - 40 - 58,13,13.0,1,1.0,1,1.0,0,0.0,0,0.0
2273,Motor Elite 7,100,57,0.57,2,02 - 15 - 29 - 38 - 51 - 56,15 - 16 - 20 - 38 - 40 - 58,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2273,Motor Elite 8,100,61,0.61,2,08 - 29 - 38 - 40 - 41 - 53,15 - 16 - 20 - 38 - 40 - 58,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2274,Aleatorio,100,57,0.57,2,04 - 08 - 36 - 44 - 51 - 55,08 - 11 - 17 - 33 - 40 - 55,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2274,Motor Elite 7,100,62,0.62,3,08 - 09 - 11 - 33 - 54 - 58,08 - 11 - 17 - 33 - 40 - 55,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2274,Motor Elite 8,100,64,0.64,3,09 - 12 - 17 - 30 - 40 - 55,08 - 11 - 17 - 33 - 40 - 55,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2275,Aleatorio,100,61,0.61,2,05 - 22 - 25 - 30 - 53 - 58,02 - 04 - 25 - 36 - 50 - 53,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2275,Motor Elite 7,100,45,0.45,3,04 - 20 - 33 - 36 - 53 - 60,02 - 04 - 25 - 36 - 50 - 53,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2275,Motor Elite 8,100,58,0.58,3,02 - 06 - 21 - 33 - 50 - 53,02 - 04 - 25 - 36 - 50 - 53,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
