Concurso,Motor,Jogos,Total de acertos,Media de acertos por jogo,Melhor acerto,Melhor jogo,Resultado real,Jogos com 2 acertos,Taxa 2 acertos (%),Jogos com 3 acertos,Taxa 3 acertos (%),Jogos com 4 acertos,Taxa 4 acertos (%),Jogos com 5 acertos,Taxa 5 acertos (%),Jogos com 6 acertos,Taxa 6 acertos (%)
2477,Motor Elite 7,100,48,0.48,2,09 - 17 - 28 - 37 - 38 - 60,20 - 33 - 37 - 38 - 49 - 50,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2477,Aleatorio,100,49,0.49,3,06 - 19 - 20 - 28 - 49 - 50,20 - 33 - 37 - 38 - 49 - 50,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2478,Motor Elite 7,100,86,0.86,3,02 - 16 - 23 - 37 - 42 - 46,02 - 17 - 23 - 28 - 39 - 46,18,18.0,2,2.0,0,0.0,0,0.0,0,0.0
2478,Aleatorio,100,72,0.72,3,17 - 34 - 39 - 46 - 51 - 57,02 - 17 - 23 - 28 - 39 - 46,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2479,Motor Elite 7,100,58,0.58,2,10 - 17 - 29 - 33 - 52 - 55,10 - 15 - 17 - 20 - 21 - 35,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2479,Aleatorio,100,60,0.6,4,09 - 10 - 15 - 20 - 35 - 40,10 - 15 - 17 - 20 - 21 - 35,14,14.0,0,0.0,1,1.0,0,0.0,0,0.0
2480,Motor Elite 7,100,30,0.3,2,16 - 20 - 29 - 31 - 35 - 56,04 - 06 - 09 - 31 - 50 - 56,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2480,Aleatorio,100,62,0.62,2,04 - 10 - 24 - 31 - 49 - 60,04 - 06 - 09 - 31 - 50 - 56,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2481,Motor Elite 7,100,46,0.46,2,07 - 26 - 27 - 37 - 42 - 48,01 - 08 - 21 - 27 - 36 - 37,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2481,Aleatorio,100,58,0.58,2,05 - 06 - 18 - 21 - 27 - 54,01 - 08 - 21 - 27 - 36 - 37,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2482,Motor Elite 7,100,67,0.67,3,08 - 30 - 35 - 44 - 52 - 57,01 - 32 - 35 - 44 - 45 - 57,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2482,Aleatorio,100,68,0.68,3,22 - 32 - 35 - 39 - 45 - 56,01 - 32 - 35 - 44 - 45 - 57,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2483,Motor Elite 7,100,69,0.69,3,20 - 21 - 36 - 38 - 48 - 49,20 - 34 - 38 - 40 - 49 - 54,15,15.0,1,1.0,0,0.0,0,0.0,0,0.0
2483,Aleatorio,100,57,0.57,3,22 - 23 - 30 - 34 - 40 - 49,20 - 34 - 38 - 40 - 49 - 54,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2484,Motor Elite 7,100,61,0.61,3,04 - 11 - 37 - 44 - 54 - 59,11 - 14 - 36 - 41 - 54 - 59,11,11.0,3,3.0,0,0.0,0,0.0,0,0.0
2484,Aleatorio,100,63,0.63,3,01 - 11 - 22 - 35 - 54 - 59,11 - 14 - 36 - 41 - 54 - 59,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2485,Motor Elite 7,100,64,0.64,2,05 - 17 - 29 - 32 - 36 - 55,05 - 12 - 32 - 38 - 47 - 60,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2485,Aleatorio,100,56,0.56,2,01 - 32 - 35 - 39 - 52 - 60,05 - 12 - 32 - 38 - 47 - 60,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2486,Motor Elite 7,100,72,0.72,3,09 - 19 - 33 - 37 - 38 - 54,08 - 09 - 17 - 19 - 33 - 56,17,17.0,1,1.0,0,0.0,0,0.0,0,0.0
2486,Aleatorio,100,58,0.58,2,07 - 10 - 14 - 19 - 41 - 56,08 - 09 - 17 - 19 - 33 - 56,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2487,Motor Elite 7,100,54,0.54,2,08 - 09 - 36 - 37 - 42 - 55,23 - 36 - 42 - 48 - 54 - 58,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2487,Aleatorio,100,53,0.53,3,10 - 38 - 42 - 48 - 54 - 55,23 - 36 - 42 - 48 - 54 - 58,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2488,Motor Elite 7,100,70,0.7,3,05 - 11 - 17 - 34 - 36 - 56,17 - 31 - 34 - 40 - 56 - 57,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2488,Aleatorio,100,50,0.5,3,31 - 34 - 35 - 36 - 55 - 57,17 - 31 - 34 - 40 - 56 - 57,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2489,Motor Elite 7,100,55,0.55,2,04 - 10 - 37 - 38 - 41 - 56,03 - 10 - 13 - 25 - 41 - 42,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2489,Aleatorio,100,71,0.71,3,03 - 09 - 13 - 15 - 22 - 42,03 - 10 - 13 - 25 - 41 - 42,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2490,Motor Elite 7,100,67,0.67,3,16 - 18 - 33 - 46 - 53 - 59,11 - 16 - 17 - 41 - 46 - 59,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2490,Aleatorio,100,55,0.55,3,04 - 16 - 25 - 35 - 46 - 59,11 - 16 - 17 - 41 - 46 - 59,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2491,Motor Elite 7,100,43,0.43,2,17 - 20 - 25 - 30 - 38 - 48,22 - 29 - 38 - 43 - 48 - 53,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2491,Aleatorio,100,66,0.66,4,06 - 21 - 38 - 43 - 48 - 53,22 - 29 - 38 - 43 - 48 - 53,10,10.0,1,1.0,1,1.0,0,0.0,0,0.0
2492,Motor Elite 7,100,66,0.66,4,02 - 30 - 31 - 42 - 47 - 52,10 - 30 - 31 - 33 - 42 - 52,9,9.0,2,2.0,1,1.0,0,0.0,0,0.0
2492,Aleatorio,100,60,0.6,2,24 - 30 - 31 - 40 - 43 - 55,10 - 30 - 31 - 33 - 42 - 52,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2493,Motor Elite 7,100,41,0.41,2,10 - 13 - 28 - 35 - 44 - 56,04 - 09 - 37 - 43 - 44 - 56,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2493,Aleatorio,100,53,0.53,3,09 - 10 - 23 - 37 - 42 - 56,04 - 09 - 37 - 43 - 44 - 56,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2494,Motor Elite 7,100,73,0.73,3,10 - 17 - 22 - 47 - 53 - 56,01 - 04 - 10 - 22 - 53 - 54,15,15.0,1,1.0,0,0.0,0,0.0,0,0.0
2494,Aleatorio,100,56,0.56,3,01 - 10 - 23 - 51 - 53 - 55,01 - 04 - 10 - 22 - 53 - 54,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2495,Motor Elite 7,100,45,0.45,3,08 - 12 - 33 - 43 - 47 - 56,08 - 12 - 14 - 30 - 33 - 41,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2495,Aleatorio,100,63,0.63,4,06 - 14 - 30 - 33 - 41 - 60,08 - 12 - 14 - 30 - 33 - 41,9,9.0,2,2.0,1,1.0,0,0.0,0,0.0
2496,Motor Elite 7,100,48,0.48,2,08 - 11 - 31 - 35 - 46 - 57,07 - 26 - 31 - 38 - 46 - 58,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2496,Aleatorio,100,60,0.6,3,07 - 08 - 27 - 31 - 58 - 59,07 - 26 - 31 - 38 - 46 - 58,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2497,Motor Elite 7,100,66,0.66,3,04 - 05 - 17 - 30 - 46 - 48,05 - 14 - 23 - 46 - 48 - 52,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2497,Aleatorio,100,60,0.6,3,05 - 22 - 23 - 43 - 44 - 48,05 - 14 - 23 - 46 - 48 - 52,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2498,Motor Elite 7,100,47,0.47,2,05 - 20 - 29 - 33 - 47 - 60,09 - 12 - 26 - 29 - 46 - 47,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2498,Aleatorio,100,65,0.65,2,21 - 22 - 29 - 41 - 43 - 46,09 - 12 - 26 - 29 - 46 - 47,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2499,Motor Elite 7,100,61,0.61,3,08 - 11 - 38 - 47 - 52 - 57,11 - 19 - 38 - 47 - 56 - 59,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2499,Aleatorio,100,49,0.49,3,19 - 38 - 46 - 56 - 57 - 60,11 - 19 - 38 - 47 - 56 - 59,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2500,Motor Elite 7,100,41,0.41,2,05 - 08 - 30 - 32 - 33 - 53,05 - 16 - 25 - 32 - 39 - 55,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2500,Aleatorio,100,51,0.51,2,03 - 18 - 25 - 39 - 54 - 56,05 - 16 - 25 - 32 - 39 - 55,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2501,Motor Elite 7,100,66,0.66,3,13 - 27 - 31 - 32 - 40 - 42,11 - 27 - 32 - 40 - 58 - 59,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2501,Aleatorio,100,68,0.68,3,03 - 08 - 17 - 40 - 58 - 59,11 - 27 - 32 - 40 - 58 - 59,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2502,Motor Elite 7,100,45,0.45,2,11 - 22 - 23 - 33 - 44 - 55,16 - 20 - 21 - 39 - 44 - 55,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2502,Aleatorio,100,68,0.68,3,01 - 13 - 16 - 21 - 53 - 55,16 - 20 - 21 - 39 - 44 - 55,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2503,Motor Elite 7,100,61,0.61,2,03 - 16 - 23 - 34 - 49 - 58,03 - 14 - 16 - 38 - 43 - 45,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2503,Aleatorio,100,50,0.5,2,03 - 07 - 14 - 17 - 48 - 60,03 - 14 - 16 - 38 - 43 - 45,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2504,Motor Elite 7,100,84,0.84,3,10 - 22 - 23 - 33 - 41 - 55,14 - 33 - 41 - 42 - 44 - 55,16,16.0,3,3.0,0,0.0,0,0.0,0,0.0
2504,Aleatorio,100,57,0.57,3,14 - 24 - 33 - 38 - 47 - 55,14 - 33 - 41 - 42 - 44 - 55,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2505,Motor Elite 7,100,60,0.6,3,03 - 05 - 19 - 32 - 42 - 56,03 - 05 - 19 - 26 - 43 - 51,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2505,Aleatorio,100,59,0.59,3,03 - 07 - 26 - 43 - 48 - 58,03 - 05 - 19 - 26 - 43 - 51,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2506,Motor Elite 7,100,56,0.56,2,10 - 23 - 29 - 36 - 44 - 51,21 - 22 - 29 - 34 - 40 - 44,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2506,Aleatorio,100,53,0.53,3,03 - 22 - 30 - 39 - 40 - 44,21 - 22 - 29 - 34 - 40 - 44,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2507,Motor Elite 7,100,54,0.54,3,04 - 21 - 30 - 35 - 53 - 55,04 - 06 - 12 - 34 - 35 - 53,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2507,Aleatorio,100,58,0.58,2,15 - 19 - 34 - 35 - 36 - 54,04 - 06 - 12 - 34 - 35 - 53,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2508,Motor Elite 7,100,55,0.55,3,03 - 31 - 38 - 41 - 48 - 53,41 - 45 - 48 - 51 - 53 - 58,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2508,Aleatorio,100,74,0.74,2,28 - 32 - 41 - 47 - 58 - 59,41 - 45 - 48 - 51 - 53 - 58,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2509,Motor Elite 7,100,34,0.34,2,08 - 17 - 33 - 35 - 42 - 59,08 - 37 - 39 - 50 - 59 - 60,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2509,Aleatorio,100,49,0.49,2,02 - 04 - 33 - 36 - 37 - 50,08 - 37 - 39 - 50 - 59 - 60,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2510,Motor Elite 7,100,43,0.43,3,03 - 08 - 32 - 33 - 44 - 55,08 - 13 - 25 - 32 - 44 - 57,3,3.0,1,1.0,0,0.0,0,0.0,0,0.0
2510,Aleatorio,100,52,0.52,2,14 - 19 - 25 - 29 - 44 - 59,08 - 13 - 25 - 32 - 44 - 57,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2511,Motor Elite 7,100,61,0.61,3,10 - 15 - 28 - 33 - 43 - 49,04 - 10 - 15 - 39 - 41 - 49,10,10.0,3,3.0,0,0.0,0,0.0,0,0.0
2511,Aleatorio,100,63,0.63,3,04 - 10 - 15 - 38 - 48 - 55,04 - 10 - 15 - 39 - 41 - 49,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2512,Motor Elite 7,100,54,0.54,2,05 - 16 - 30 - 34 - 40 - 49,07 - 10 - 34 - 47 - 49 - 52,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2512,Aleatorio,100,58,0.58,3,10 - 23 - 29 - 33 - 47 - 52,07 - 10 - 34 - 47 - 49 - 52,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2513,Motor Elite 7,100,54,0.54,2,07 - 21 - 22 - 38 - 46 - 54,13 - 19 - 21 - 35 - 46 - 50,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2513,Aleatorio,100,60,0.6,2,19 - 27 - 39 - 45 - 46 - 60,13 - 19 - 21 - 35 - 46 - 50,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2514,Motor Elite 7,100,56,0.56,2,05 - 10 - 21 - 42 - 49 - 52,05 - 15 - 24 - 34 - 45 - 52,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2514,Aleatorio,100,48,0.48,2,24 - 29 - 32 - 34 - 50 - 51,05 - 15 - 24 - 34 - 45 - 52,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2515,Motor Elite 7,100,70,0.7,3,03 - 08 - 14 - 41 - 45 - 53,03 - 12 - 19 - 41 - 45 - 54,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2515,Aleatorio,100,57,0.57,2,12 - 19 - 23 - 30 - 55 - 56,03 - 12 - 19 - 41 - 45 - 54,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2516,Motor Elite 7,100,74,0.74,3,02 - 17 - 25 - 48 - 51 - 53,08 - 17 - 49 - 51 - 52 - 53,15,15.0,2,2.0,0,0.0,0,0.0,0,0.0
2516,Aleatorio,100,52,0.52,3,07 - 49 - 51 - 53 - 56 - 60,08 - 17 - 49 - 51 - 52 - 53,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2517,Motor Elite 7,100,53,0.53,2,05 - 19 - 22 - 41 - 52 - 60,01 - 05 - 06 - 16 - 22 - 39,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2517,Aleatorio,100,63,0.63,3,05 - 06 - 16 - 19 - 48 - 57,01 - 05 - 06 - 16 - 22 - 39,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2518,Motor Elite 7,100,51,0.51,2,01 - 11 - 21 - 40 - 44 - 53,03 - 22 - 23 - 44 - 53 - 60,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2518,Aleatorio,100,68,0.68,2,25 - 34 - 44 - 52 - 53 - 57,03 - 22 - 23 - 44 - 53 - 60,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2519,Motor Elite 7,100,47,0.47,2,03 - 14 - 22 - 38 - 41 - 60,03 - 08 - 20 - 36 - 38 - 57,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2519,Aleatorio,100,62,0.62,3,13 - 36 - 38 - 51 - 57 - 58,03 - 08 - 20 - 36 - 38 - 57,8,8.0,3,3.0,0,0.0,0,0.0,0,0.0
2520,Motor Elite 7,100,82,0.82,3,03 - 17 - 22 - 42 - 49 - 58,02 - 17 - 22 - 41 - 58 - 60,14,14.0,3,3.0,0,0.0,0,0.0,0,0.0
2520,Aleatorio,100,66,0.66,3,02 - 04 - 10 - 17 - 33 - 58,02 - 17 - 22 - 41 - 58 - 60,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2521,Motor Elite 7,100,67,0.67,2,10 - 17 - 22 - 26 - 38 - 59,23 - 28 - 33 - 38 - 55 - 59,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0
2521,Aleatorio,100,67,0.67,2,06 - 16 - 17 - 23 - 33 - 42,23 - 28 - 33 - 38 - 55 - 59,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2522,Motor Elite 7,100,63,0.63,3,05 - 20 - 32 - 39 - 46 - 55,04 - 05 - 25 - 32 - 39 - 40,9,9.0,3,3.0,0,0.0,0,0.0,0,0.0
2522,Aleatorio,100,69,0.69,2,02 - 04 - 05 - 12 - 41 - 49,04 - 05 - 25 - 32 - 39 - 40,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0
2523,Motor Elite 7,100,54,0.54,2,10 - 13 - 25 - 36 - 44 - 53,01 - 10 - 27 - 36 - 37 - 45,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2523,Aleatorio,100,61,0.61,2,06 - 10 - 37 - 44 - 47 - 57,01 - 10 - 27 - 36 - 37 - 45,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2524,Motor Elite 7,100,69,0.69,3,16 - 22 - 37 - 38 - 41 - 48,03 - 20 - 22 - 37 - 41 - 43,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2524,Aleatorio,100,48,0.48,3,22 - 36 - 41 - 43 - 50 - 58,03 - 20 - 22 - 37 - 41 - 43,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2525,Motor Elite 7,100,56,0.56,3,09 - 13 - 26 - 47 - 50 - 59,04 - 13 - 21 - 26 - 47 - 51,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2525,Aleatorio,100,73,0.73,3,04 - 07 - 11 - 13 - 29 - 51,04 - 13 - 21 - 26 - 47 - 51,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2526,Motor Elite 7,100,55,0.55,3,02 - 12 - 13 - 43 - 52 - 59,02 - 16 - 24 - 38 - 43 - 59,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2526,Aleatorio,100,67,0.67,2,02 - 09 - 23 - 28 - 44 - 59,02 - 16 - 24 - 38 - 43 - 59,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2527,Motor Elite 7,100,64,0.64,3,08 - 19 - 22 - 38 - 41 - 59,08 - 19 - 29 - 38 - 48 - 56,15,15.0,2,2.0,0,0.0,0,0.0,0,0.0
2527,Aleatorio,100,49,0.49,3,11 - 17 - 19 - 23 - 29 - 38,08 - 19 - 29 - 38 - 48 - 56,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2528,Motor Elite 7,100,85,0.85,3,04 - 17 - 21 - 22 - 52 - 60,04 - 15 - 22 - 53 - 56 - 60,18,18.0,2,2.0,0,0.0,0,0.0,0,0.0
2528,Aleatorio,100,76,0.76,3,04 - 24 - 39 - 53 - 56 - 58,04 - 15 - 22 - 53 - 56 - 60,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2529,Motor Elite 7,100,71,0.71,3,05 - 19 - 33 - 46 - 56 - 59,03 - 05 - 32 - 56 - 57 - 59,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2529,Aleatorio,100,69,0.69,3,03 - 04 - 12 - 18 - 57 - 59,03 - 05 - 32 - 56 - 57 - 59,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2530,Motor Elite 7,100,39,0.39,2,03 - 28 - 31 - 44 - 48 - 53,14 - 17 - 18 - 28 - 30 - 44,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2530,Aleatorio,100,66,0.66,3,11 - 17 - 18 - 38 - 43 - 44,14 - 17 - 18 - 28 - 30 - 44,8,8.0,3,3.0,0,0.0,0,0.0,0,0.0
2531,Motor Elite 7,100,64,0.64,3,01 - 18 - 19 - 49 - 52 - 60,01 - 05 - 18 - 49 - 55 - 56,13,13.0,2,2.0,0,0.0,0,0.0,0,0.0
2531,Aleatorio,100,54,0.54,2,02 - 05 - 19 - 21 - 26 - 55,01 - 05 - 18 - 49 - 55 - 56,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2532,Motor Elite 7,100,53,0.53,2,04 - 18 - 23 - 38 - 44 - 51,10 - 14 - 17 - 18 - 23 - 30,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2532,Aleatorio,100,72,0.72,2,17 - 23 - 28 - 39 - 47 - 49,10 - 14 - 17 - 18 - 23 - 30,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2533,Motor Elite 7,100,63,0.63,3,06 - 18 - 20 - 29 - 37 - 46,17 - 18 - 20 - 37 - 45 - 53,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2533,Aleatorio,100,70,0.7,3,04 - 05 - 17 - 18 - 53 - 58,17 - 18 - 20 - 37 - 45 - 53,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2534,Motor Elite 7,100,61,0.61,2,03 - 10 - 18 - 36 - 44 - 59,28 - 36 - 39 - 44 - 56 - 60,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2534,Aleatorio,100,51,0.51,2,01 - 12 - 28 - 52 - 55 - 56,28 - 36 - 39 - 44 - 56 - 60,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2535,Motor Elite 7,100,80,0.8,3,03 - 14 - 34 - 37 - 46 - 56,01 - 03 - 24 - 37 - 51 - 56,17,17.0,1,1.0,0,0.0,0,0.0,0,0.0
2535,Aleatorio,100,73,0.73,3,03 - 18 - 22 - 24 - 35 - 51,01 - 03 - 24 - 37 - 51 - 56,14,14.0,3,3.0,0,0.0,0,0.0,0,0.0
2536,Motor Elite 7,100,64,0.64,2,09 - 11 - 30 - 31 - 50 - 56,09 - 22 - 27 - 30 - 33 - 45,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2536,Aleatorio,100,70,0.7,3,04 - 27 - 30 - 33 - 49 - 53,09 - 22 - 27 - 30 - 33 - 45,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2537,Motor Elite 7,100,37,0.37,3,10 - 16 - 31 - 37 - 42 - 48,12 - 24 - 26 - 31 - 37 - 48,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2537,Aleatorio,100,55,0.55,3,03 - 12 - 23 - 26 - 31 - 32,12 - 24 - 26 - 31 - 37 - 48,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2538,Motor Elite 7,100,54,0.54,3,03 - 19 - 20 - 23 - 36 - 52,06 - 15 - 19 - 20 - 33 - 52,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2538,Aleatorio,100,67,0.67,3,19 - 20 - 33 - 55 - 59 - 60,06 - 15 - 19 - 20 - 33 - 52,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2539,Motor Elite 7,100,74,0.74,3,01 - 16 - 32 - 53 - 56 - 59,01 - 23 - 32 - 33 - 36 - 59,19,19.0,1,1.0,0,0.0,0,0.0,0,0.0
2539,Aleatorio,100,79,0.79,3,17 - 32 - 36 - 41 - 43 - 59,01 - 23 - 32 - 33 - 36 - 59,16,16.0,3,3.0,0,0.0,0,0.0,0,0.0
2540,Motor Elite 7,100,60,0.6,3,04 - 11 - 34 - 39 - 41 - 49,02 - 08 - 28 - 34 - 41 - 49,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2540,Aleatorio,100,54,0.54,3,04 - 08 - 16 - 28 - 29 - 41,02 - 08 - 28 - 34 - 41 - 49,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2541,Motor Elite 7,100,69,0.69,3,10 - 32 - 34 - 45 - 48 - 59,10 - 28 - 45 - 47 - 57 - 59,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2541,Aleatorio,100,68,0.68,3,06 - 10 - 16 - 27 - 45 - 59,10 - 28 - 45 - 47 - 57 - 59,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2542,Motor Elite 7,100,59,0.59,3,03 - 20 - 25 - 38 - 52 - 55,12 - 20 - 22 - 25 - 26 - 55,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2542,Aleatorio,100,66,0.66,3,03 - 20 - 25 - 42 - 50 - 55,12 - 20 - 22 - 25 - 26 - 55,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2543,Motor Elite 7,100,54,0.54,2,04 - 19 - 30 - 36 - 45 - 53,02 - 05 - 27 - 30 - 46 - 53,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2543,Aleatorio,100,64,0.64,3,10 - 22 - 27 - 28 - 46 - 53,02 - 05 - 27 - 30 - 46 - 53,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2544,Motor Elite 7,100,77,0.77,3,10 - 17 - 25 - 45 - 56 - 57,25 - 38 - 45 - 53 - 55 - 56,13,13.0,2,2.0,0,0.0,0,0.0,0,0.0
2544,Aleatorio,100,60,0.6,3,21 - 25 - 29 - 38 - 56 - 60,25 - 38 - 45 - 53 - 55 - 56,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2545,Motor Elite 7,100,93,0.93,3,20 - 22 - 24 - 36 - 45 - 57,20 - 23 - 32 - 36 - 39 - 57,17,17.0,5,5.0,0,0.0,0,0.0,0,0.0
2545,Aleatorio,100,63,0.63,3,10 - 27 - 32 - 36 - 39 - 54,20 - 23 - 32 - 36 - 39 - 57,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2546,Motor Elite 7,100,74,0.74,4,14 - 23 - 28 - 34 - 38 - 55,03 - 23 - 28 - 34 - 38 - 48,10,10.0,3,3.0,1,1.0,0,0.0,0,0.0
2546,Aleatorio,100,59,0.59,3,23 - 25 - 28 - 38 - 40 - 59,03 - 23 - 28 - 34 - 38 - 48,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2547,Motor Elite 7,100,78,0.78,2,10 - 14 - 22 - 37 - 41 - 53,10 - 25 - 31 - 37 - 38 - 57,17,17.0,0,0.0,0,0.0,0,0.0,0,0.0
2547,Aleatorio,100,61,0.61,3,10 - 25 - 26 - 34 - 37 - 60,10 - 25 - 31 - 37 - 38 - 57,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2548,Motor Elite 7,100,56,0.56,3,01 - 23 - 25 - 30 - 32 - 59,09 - 15 - 23 - 25 - 29 - 30,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2548,Aleatorio,100,63,0.63,3,09 - 16 - 23 - 30 - 31 - 34,09 - 15 - 23 - 25 - 29 - 30,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2549,Motor Elite 7,100,72,0.72,3,10 - 30 - 33 - 38 - 43 - 53,01 - 06 - 10 - 30 - 33 - 35,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
